2 5
80604284 73913119 tspctihkzezgfyvszinoxcfgnozelqpclsxujslmnorklyzotc
82260468 53171999 ynclmtwxwn
82022420 33973539 vmrqdirmduxotstixsxwfkxkdcdspyniryfgfezcnihopkbslc
82444282 99315377 krolctipad
20482868 97557951 herwlkzebi
00006602 39133339 qnwdgtorux
60264046 19539951 vybqtszohe
84040460 15339759 spazsngtkr
08064208 13933595 nwvwpoxgpm
84046688 71115193 overezcjih
88088806 99991519 bmbuvsncpo
24020084 17991131 svmpyjajih
88842068 59359733 hehqbkjcra
60226066 77511179 irifubqrer
48846420 97519511 xafmlwrmlojmjgtgpkzgbaxwvmhqtopcfgdipubqdufqtqbgjs
44266884 15593139 wrcnadgpkt
40084026 57535395 ravojcjcpg
28608202 35155573 uhkjgdefkf
48806022 51195115 rmdinmtkpe
46840228 93353533 qdcnwlelwj
82842466 59357913 pghezonkzm
42848204 31379391 efgrivwnez
82228284 19917319 fudipqlapw
04842802 11959751 ytidcdkjqz
28202406 75135391 dgbkfgpmrk
20802608 11597777 cnormjcnmb
40800604 17995353 xchipyfmzy
66426464 39379351 uripofmnsd
62284062 95955999 bynuvonatqdcxuvclyvezibedkrwvabspmhuhulcpovyhyputc
04860042 35551975 etenahqpmt
40060466 77959155 bsdudcxcvy
22462642 93333715 inqjidovsn
84682088 93371533 dqrmrujkjk
48420602 93133937 yjqbozytqp
24042040 39759351 xmhkjuxyti
22028484 17973193 cbwpuvapmb
62420820 51335775 zmrahmvwzqruvmpmlmtkpwnilwpsdizgdedsvajabwnepczihg
68666804 17113733 ejepobypin
40822006 35173791 twnabadwdi
46460824 37575993 klobmburyv
68460866 71977939 zepgnitufu
46002444 11759771 qvwbsvetql
04848868 99599539 lypadebqda
06266804 35175197 cdmjufglad
68644086 79179771 jatobcdqtgpqjyzijsnudepinqxcjglqpebofwzotabclozwvg
48066462 91395753 sdkzizmhax
46408804 39513135 vcnmrefmnktcdercfebqdqryrclqnutadghstszapclmfsruhe
88406886 91395137 uhqdwxotqb
84886420 91751315 rutanafcfq
88402604 77731997 yxmrwdsjwp
88422644 55715557 lepglqbqlg
22820004 37759539 mtydyfengl
22200608 11979175 nyfalcdotm
86260626 73557379 sbylwxgfsj
22828442 95191191 polodefyvu
82482402 93591799 ihutydojer
88240420 57975111 jcxohodonu
44284848 71597957 uzmhkpobij
86882880 59713735 vafkhurylc
68600462 35731331 ohqlabstoj
44444082 53157535 vszmtctefc
66208288 51135511 srmdwjcpeb
04082642 19957355 twxsrivmjeduxgrmlmdmlcbexghifshyzqradslcnaropubkzw
00822422 75955931 upsvmfyxun
24260240 15199539 bsdcxylmds
22408428 33117971 chovipwbyd
08062206 75577553 zepkpwvgranefejwvkhwhanojitqvylyxknuvmzwdqlepkxslo
02260288 13553373 yrevcfmtmz
28088002 11733597 jorovmpava
88826686 99759971 qrolcxstet
66660008 17935915 bqjwfuxazclmpanmxmzavotwjgzsdqbkjilgpibcrkjghilknm
80824864 95777171 gfcdypsfcd
88088420 51979171 tizqvynkfi
66068222 71533353 qlwjefgvov
82464042 13577973 hgzixuvmjg
40024864 71193373 mfanghsxkb
44026240 73557173 dwjsjqrunc
62200840 93171797 elsxspcrkt
06004000 99719551 pixwfytwpc
66846082 13953591 edcjipyvcv
86846262 95591553 pslmlstkvkpivyvcbircbepshcpqbgfebwhqvknwtozkfcpmfi
26866842 53757177 szupihmneb
26628682 17193511 fspsnmlwdq
02644064 57155599 shsnojobkn
22466648 75579199 bkhsfepovw
88428242 53979335 ypsdcjenod
04268868 93951973 pcruryraxg
82626828 93157911 uvavupkvmr
24208622 39759911 nijgzuzybk
80408248 57953391 epynmrsbsv
62204664 93593193 jqtyfixoxy
86402822 13393973 chmzwveven
04602264 37399397 vmvitsfuxohyjcjibwbuhklypujwvejedknujqhedydwxurixo
60060042 77139513 wdobodqbyh
68646228 51555715 jytexmrsta
24428882 15119593 ehepmnyfkp
62668802 93111511 pwzajupmfa
64444686 39595373 udszaxgrmn
62466686 79193595 jghqtkdojc
06086464 15717117 ulsncpsnsf
02620006 19775359 bkhozqtgza
82220064 13975975 kvsrwdqbgh
20804264 39355393 nqbctgvmvm
08262862 75713753 ebetchqzmn
00404886 31535375 zanadslmdi
46668802 55115957 srkzuxgnup
68060008 15931195 xivwbanefu
62880204 73533773 ytkhiruxmf
20604604 75551513 nofgxurgrojqtenczehwlwradqvklatwfenwjwjwdgfyxcvoza
22868880 39777719 wlybypahul
60240224 55377377 tepozadidolebkjylsnsdixojuvofqrgzarkvgjyhqnmzgfsto
42266226 59593173 qhyvwpujqd
82660202 73137115 ncbsfynmti
44484026 93511551 kpwvyjmnyz
84040640 59797553 vsxcjcfcno
24220442 31933937 ydkxuhuxgj
84862804 77379993 jktinidgrm
02226668 95113751 qpktmrmzcz
20428682 55337337 zyzctihgtiputgfirslorgjwtkdofatktwdmlsjcdmrehyvitg
26246620 99197793 mfansnetob
02868622 53379733 jalmdwdmdixifynsrknmjwnyzyfotklkponuhynsrktqbebixk
86246088 15119755 uzcjwxqjkr
62246688 55375519 havwdkdqrm
68462066 99313157 yzwrkhkhgz
82080402 15155531 pytevsbany
06226628 33599917 mluxwrkjgj
26444200 31975575 pknqxetwzo
42888284 37599933 mrgngbktot
40240226 15395953 rgdgdetkrg
28028820 57339151 atersvyniv
40228648 15935759 duletmvuxo
60046080 77515931 atmfkbyhav
42428484 91355975 pyhqbkrspy
40864660 37753915 uviduxujeb
02264488 75731179 fctylujyje
86224062 51571137 kvqtydsvqd
22688802 73373575 xqrmherotq
06680404 17937113 kfchexkzeh
02220882 15577951 dqzilydofu
84426606 59179797 anqpyjejyh
62084006 35591997 dsbozwtknw
00028002 57957971 qvijufgjqt
82264620 71331777 juzsbufmva
06004460 31515559 cjqfqdidct
42606402 99531711 dmpkhsfsba
02624644 77915135 orklkrybmt
28880802 37799135 tihufefans
62448288 35971977 mfqxmjcbgb
26266660 19595917 pqletahclkxsputafmbaryxwvmrwbqhsrezmnepqtitcnsbmto
02426282 59511931 gtobmjexoj
46022804 31771333 lmhmzypapwxufcbwzcbylmdqpmzkbwzkdqjmrkvepatkfkhgbw
26264240 91759711 sngvyzknmf
82420680 51753319 verevofynahgfgxczcjsrovetujwjgpursxqfmvudcdgvyngvk
68866442 97313555 gxkfgpsnwz
68822268 13953795 hwzmlqfmzo
88820824 51559719 ubohkhmjix
0 5
08482662 13353335 UPUPKBENGJ
28666468 73971379 STIHCDEBKF
24026880 31193355 WLOVIPGPGV
68624426 37171197 WHGPUBCNKN
42266202 79179771 SRIJAXAVGF
5 0
permit 08482662 13353335
permit 24026880 73775933
permit 42266202 73971379
permit 84280222 79175193
permit 68644086 31193355
1 16
permit 11111111 00000000
11111111 10000000 FooBarBaz
01111111 00000000 FooBarBaz
11111111 01000000 FooBarBaz
10111111 00000000 FooBarBaz
11111111 00100000 FooBarBaz
11011111 00000000 FooBarBaz
11111111 00010000 FooBarBaz
11101111 00000000 FooBarBaz
11111111 00001000 FooBarBaz
11110111 00000000 FooBarBaz
11111111 00000100 FooBarBaz
11111011 00000000 FooBarBaz
11111111 00000010 FooBarBaz
11111101 00000000 FooBarBaz
11111111 00000001 FooBarBaz
11111110 00000000 FooBarBaz
1 2
permit ?1111111 ?0000000
11111111 00000000 FooBarBaz
01111111 10000000 FooBarBaz
1 2
permit 1?111111 0?000000
11111111 00000000 FooBarBaz
10111111 01000000 FooBarBaz
1 2
permit ??111111 ??000000
11111111 00000000 FooBarBaz
00111111 11000000 FooBarBaz
1 2
permit 11?11111 00?00000
11111111 00000000 FooBarBaz
11011111 00100000 FooBarBaz
1 2
permit ?1?11111 ?0?00000
11111111 00000000 FooBarBaz
01011111 10100000 FooBarBaz
1 2
permit 1??11111 0??00000
11111111 00000000 FooBarBaz
10011111 01100000 FooBarBaz
1 2
permit ???11111 ???00000
11111111 00000000 FooBarBaz
00011111 11100000 FooBarBaz
1 2
permit 111?1111 000?0000
11111111 00000000 FooBarBaz
11101111 00010000 FooBarBaz
1 2
permit ?11?1111 ?00?0000
11111111 00000000 FooBarBaz
01101111 10010000 FooBarBaz
1 2
permit 1?1?1111 0?0?0000
11111111 00000000 FooBarBaz
10101111 01010000 FooBarBaz
1 2
permit ??1?1111 ??0?0000
11111111 00000000 FooBarBaz
00101111 11010000 FooBarBaz
1 2
permit 11??1111 00??0000
11111111 00000000 FooBarBaz
11001111 00110000 FooBarBaz
1 2
permit ?1??1111 ?0??0000
11111111 00000000 FooBarBaz
01001111 10110000 FooBarBaz
1 2
permit 1???1111 0???0000
11111111 00000000 FooBarBaz
10001111 01110000 FooBarBaz
1 2
permit ????1111 ????0000
11111111 00000000 FooBarBaz
00001111 11110000 FooBarBaz
1 2
permit 1111?111 0000?000
11111111 00000000 FooBarBaz
11110111 00001000 FooBarBaz
1 2
permit ?111?111 ?000?000
11111111 00000000 FooBarBaz
01110111 10001000 FooBarBaz
1 2
permit 1?11?111 0?00?000
11111111 00000000 FooBarBaz
10110111 01001000 FooBarBaz
1 2
permit ??11?111 ??00?000
11111111 00000000 FooBarBaz
00110111 11001000 FooBarBaz
1 2
permit 11?1?111 00?0?000
11111111 00000000 FooBarBaz
11010111 00101000 FooBarBaz
1 2
permit ?1?1?111 ?0?0?000
11111111 00000000 FooBarBaz
01010111 10101000 FooBarBaz
1 2
permit 1??1?111 0??0?000
11111111 00000000 FooBarBaz
10010111 01101000 FooBarBaz
1 2
permit ???1?111 ???0?000
11111111 00000000 FooBarBaz
00010111 11101000 FooBarBaz
1 2
permit 111??111 000??000
11111111 00000000 FooBarBaz
11100111 00011000 FooBarBaz
1 2
permit ?11??111 ?00??000
11111111 00000000 FooBarBaz
01100111 10011000 FooBarBaz
1 2
permit 1?1??111 0?0??000
11111111 00000000 FooBarBaz
10100111 01011000 FooBarBaz
1 2
permit ??1??111 ??0??000
11111111 00000000 FooBarBaz
00100111 11011000 FooBarBaz
1 2
permit 11???111 00???000
11111111 00000000 FooBarBaz
11000111 00111000 FooBarBaz
1 2
permit ?1???111 ?0???000
11111111 00000000 FooBarBaz
01000111 10111000 FooBarBaz
1 2
permit 1????111 0????000
11111111 00000000 FooBarBaz
10000111 01111000 FooBarBaz
1 2
permit ?????111 ?????000
11111111 00000000 FooBarBaz
00000111 11111000 FooBarBaz
1 2
permit 11111?11 00000?00
11111111 00000000 FooBarBaz
11111011 00000100 FooBarBaz
1 2
permit ?1111?11 ?0000?00
11111111 00000000 FooBarBaz
01111011 10000100 FooBarBaz
1 2
permit 1?111?11 0?000?00
11111111 00000000 FooBarBaz
10111011 01000100 FooBarBaz
1 2
permit ??111?11 ??000?00
11111111 00000000 FooBarBaz
00111011 11000100 FooBarBaz
1 2
permit 11?11?11 00?00?00
11111111 00000000 FooBarBaz
11011011 00100100 FooBarBaz
1 2
permit ?1?11?11 ?0?00?00
11111111 00000000 FooBarBaz
01011011 10100100 FooBarBaz
1 2
permit 1??11?11 0??00?00
11111111 00000000 FooBarBaz
10011011 01100100 FooBarBaz
1 2
permit ???11?11 ???00?00
11111111 00000000 FooBarBaz
00011011 11100100 FooBarBaz
1 2
permit 111?1?11 000?0?00
11111111 00000000 FooBarBaz
11101011 00010100 FooBarBaz
1 2
permit ?11?1?11 ?00?0?00
11111111 00000000 FooBarBaz
01101011 10010100 FooBarBaz
1 2
permit 1?1?1?11 0?0?0?00
11111111 00000000 FooBarBaz
10101011 01010100 FooBarBaz
1 2
permit ??1?1?11 ??0?0?00
11111111 00000000 FooBarBaz
00101011 11010100 FooBarBaz
1 2
permit 11??1?11 00??0?00
11111111 00000000 FooBarBaz
11001011 00110100 FooBarBaz
1 2
permit ?1??1?11 ?0??0?00
11111111 00000000 FooBarBaz
01001011 10110100 FooBarBaz
1 2
permit 1???1?11 0???0?00
11111111 00000000 FooBarBaz
10001011 01110100 FooBarBaz
1 2
permit ????1?11 ????0?00
11111111 00000000 FooBarBaz
00001011 11110100 FooBarBaz
1 2
permit 1111??11 0000??00
11111111 00000000 FooBarBaz
11110011 00001100 FooBarBaz
1 2
permit ?111??11 ?000??00
11111111 00000000 FooBarBaz
01110011 10001100 FooBarBaz
1 2
permit 1?11??11 0?00??00
11111111 00000000 FooBarBaz
10110011 01001100 FooBarBaz
1 2
permit ??11??11 ??00??00
11111111 00000000 FooBarBaz
00110011 11001100 FooBarBaz
1 2
permit 11?1??11 00?0??00
11111111 00000000 FooBarBaz
11010011 00101100 FooBarBaz
1 2
permit ?1?1??11 ?0?0??00
11111111 00000000 FooBarBaz
01010011 10101100 FooBarBaz
1 2
permit 1??1??11 0??0??00
11111111 00000000 FooBarBaz
10010011 01101100 FooBarBaz
1 2
permit ???1??11 ???0??00
11111111 00000000 FooBarBaz
00010011 11101100 FooBarBaz
1 2
permit 111???11 000???00
11111111 00000000 FooBarBaz
11100011 00011100 FooBarBaz
1 2
permit ?11???11 ?00???00
11111111 00000000 FooBarBaz
01100011 10011100 FooBarBaz
1 2
permit 1?1???11 0?0???00
11111111 00000000 FooBarBaz
10100011 01011100 FooBarBaz
1 2
permit ??1???11 ??0???00
11111111 00000000 FooBarBaz
00100011 11011100 FooBarBaz
1 2
permit 11????11 00????00
11111111 00000000 FooBarBaz
11000011 00111100 FooBarBaz
1 2
permit ?1????11 ?0????00
11111111 00000000 FooBarBaz
01000011 10111100 FooBarBaz
1 2
permit 1?????11 0?????00
11111111 00000000 FooBarBaz
10000011 01111100 FooBarBaz
1 2
permit ??????11 ??????00
11111111 00000000 FooBarBaz
00000011 11111100 FooBarBaz
1 2
permit 111111?1 000000?0
11111111 00000000 FooBarBaz
11111101 00000010 FooBarBaz
1 2
permit ?11111?1 ?00000?0
11111111 00000000 FooBarBaz
01111101 10000010 FooBarBaz
1 2
permit 1?1111?1 0?0000?0
11111111 00000000 FooBarBaz
10111101 01000010 FooBarBaz
1 2
permit ??1111?1 ??0000?0
11111111 00000000 FooBarBaz
00111101 11000010 FooBarBaz
1 2
permit 11?111?1 00?000?0
11111111 00000000 FooBarBaz
11011101 00100010 FooBarBaz
1 2
permit ?1?111?1 ?0?000?0
11111111 00000000 FooBarBaz
01011101 10100010 FooBarBaz
1 2
permit 1??111?1 0??000?0
11111111 00000000 FooBarBaz
10011101 01100010 FooBarBaz
1 2
permit ???111?1 ???000?0
11111111 00000000 FooBarBaz
00011101 11100010 FooBarBaz
1 2
permit 111?11?1 000?00?0
11111111 00000000 FooBarBaz
11101101 00010010 FooBarBaz
1 2
permit ?11?11?1 ?00?00?0
11111111 00000000 FooBarBaz
01101101 10010010 FooBarBaz
1 2
permit 1?1?11?1 0?0?00?0
11111111 00000000 FooBarBaz
10101101 01010010 FooBarBaz
1 2
permit ??1?11?1 ??0?00?0
11111111 00000000 FooBarBaz
00101101 11010010 FooBarBaz
1 2
permit 11??11?1 00??00?0
11111111 00000000 FooBarBaz
11001101 00110010 FooBarBaz
1 2
permit ?1??11?1 ?0??00?0
11111111 00000000 FooBarBaz
01001101 10110010 FooBarBaz
1 2
permit 1???11?1 0???00?0
11111111 00000000 FooBarBaz
10001101 01110010 FooBarBaz
1 2
permit ????11?1 ????00?0
11111111 00000000 FooBarBaz
00001101 11110010 FooBarBaz
1 2
permit 1111?1?1 0000?0?0
11111111 00000000 FooBarBaz
11110101 00001010 FooBarBaz
1 2
permit ?111?1?1 ?000?0?0
11111111 00000000 FooBarBaz
01110101 10001010 FooBarBaz
1 2
permit 1?11?1?1 0?00?0?0
11111111 00000000 FooBarBaz
10110101 01001010 FooBarBaz
1 2
permit ??11?1?1 ??00?0?0
11111111 00000000 FooBarBaz
00110101 11001010 FooBarBaz
1 2
permit 11?1?1?1 00?0?0?0
11111111 00000000 FooBarBaz
11010101 00101010 FooBarBaz
1 2
permit ?1?1?1?1 ?0?0?0?0
11111111 00000000 FooBarBaz
01010101 10101010 FooBarBaz
1 2
permit 1??1?1?1 0??0?0?0
11111111 00000000 FooBarBaz
10010101 01101010 FooBarBaz
1 2
permit ???1?1?1 ???0?0?0
11111111 00000000 FooBarBaz
00010101 11101010 FooBarBaz
1 2
permit 111??1?1 000??0?0
11111111 00000000 FooBarBaz
11100101 00011010 FooBarBaz
1 2
permit ?11??1?1 ?00??0?0
11111111 00000000 FooBarBaz
01100101 10011010 FooBarBaz
1 2
permit 1?1??1?1 0?0??0?0
11111111 00000000 FooBarBaz
10100101 01011010 FooBarBaz
1 2
permit ??1??1?1 ??0??0?0
11111111 00000000 FooBarBaz
00100101 11011010 FooBarBaz
1 2
permit 11???1?1 00???0?0
11111111 00000000 FooBarBaz
11000101 00111010 FooBarBaz
1 2
permit ?1???1?1 ?0???0?0
11111111 00000000 FooBarBaz
01000101 10111010 FooBarBaz
1 2
permit 1????1?1 0????0?0
11111111 00000000 FooBarBaz
10000101 01111010 FooBarBaz
1 2
permit ?????1?1 ?????0?0
11111111 00000000 FooBarBaz
00000101 11111010 FooBarBaz
1 2
permit 11111??1 00000??0
11111111 00000000 FooBarBaz
11111001 00000110 FooBarBaz
1 2
permit ?1111??1 ?0000??0
11111111 00000000 FooBarBaz
01111001 10000110 FooBarBaz
1 2
permit 1?111??1 0?000??0
11111111 00000000 FooBarBaz
10111001 01000110 FooBarBaz
1 2
permit ??111??1 ??000??0
11111111 00000000 FooBarBaz
00111001 11000110 FooBarBaz
1 2
permit 11?11??1 00?00??0
11111111 00000000 FooBarBaz
11011001 00100110 FooBarBaz
1 2
permit ?1?11??1 ?0?00??0
11111111 00000000 FooBarBaz
01011001 10100110 FooBarBaz
1 2
permit 1??11??1 0??00??0
11111111 00000000 FooBarBaz
10011001 01100110 FooBarBaz
1 2
permit ???11??1 ???00??0
11111111 00000000 FooBarBaz
00011001 11100110 FooBarBaz
1 2
permit 111?1??1 000?0??0
11111111 00000000 FooBarBaz
11101001 00010110 FooBarBaz
1 2
permit ?11?1??1 ?00?0??0
11111111 00000000 FooBarBaz
01101001 10010110 FooBarBaz
1 2
permit 1?1?1??1 0?0?0??0
11111111 00000000 FooBarBaz
10101001 01010110 FooBarBaz
1 2
permit ??1?1??1 ??0?0??0
11111111 00000000 FooBarBaz
00101001 11010110 FooBarBaz
1 2
permit 11??1??1 00??0??0
11111111 00000000 FooBarBaz
11001001 00110110 FooBarBaz
1 2
permit ?1??1??1 ?0??0??0
11111111 00000000 FooBarBaz
01001001 10110110 FooBarBaz
1 2
permit 1???1??1 0???0??0
11111111 00000000 FooBarBaz
10001001 01110110 FooBarBaz
1 2
permit ????1??1 ????0??0
11111111 00000000 FooBarBaz
00001001 11110110 FooBarBaz
1 2
permit 1111???1 0000???0
11111111 00000000 FooBarBaz
11110001 00001110 FooBarBaz
1 2
permit ?111???1 ?000???0
11111111 00000000 FooBarBaz
01110001 10001110 FooBarBaz
1 2
permit 1?11???1 0?00???0
11111111 00000000 FooBarBaz
10110001 01001110 FooBarBaz
1 2
permit ??11???1 ??00???0
11111111 00000000 FooBarBaz
00110001 11001110 FooBarBaz
1 2
permit 11?1???1 00?0???0
11111111 00000000 FooBarBaz
11010001 00101110 FooBarBaz
1 2
permit ?1?1???1 ?0?0???0
11111111 00000000 FooBarBaz
01010001 10101110 FooBarBaz
1 2
permit 1??1???1 0??0???0
11111111 00000000 FooBarBaz
10010001 01101110 FooBarBaz
1 2
permit ???1???1 ???0???0
11111111 00000000 FooBarBaz
00010001 11101110 FooBarBaz
1 2
permit 111????1 000????0
11111111 00000000 FooBarBaz
11100001 00011110 FooBarBaz
1 2
permit ?11????1 ?00????0
11111111 00000000 FooBarBaz
01100001 10011110 FooBarBaz
1 2
permit 1?1????1 0?0????0
11111111 00000000 FooBarBaz
10100001 01011110 FooBarBaz
1 2
permit ??1????1 ??0????0
11111111 00000000 FooBarBaz
00100001 11011110 FooBarBaz
1 2
permit 11?????1 00?????0
11111111 00000000 FooBarBaz
